datetime,ta_max,ta_min,ta_mean,rh_max,rh_min,rh_mean,rs_mean,wind_speed_10m,et0_pm
2021-04-15,21.7,12.4,16.1,99,39,80,19.46,13.1,3.48
2021-04-16,21.9,12.7,16.7,100,38,72,19.84,11.0,3.77
2021-04-17,24.7,10.6,17.6,92,31,63,25.97,11.6,4.97
2021-04-18,27.3,10.1,18.7,83,24,52,26.36,10.3,5.36
2021-04-19,28.4,12.0,20.0,84,17,48,26.69,13.6,5.82
2021-04-20,27.3,10.5,19.0,74,18,46,26.91,15.6,5.63
2021-04-21,27.1,11.7,18.8,92,20,57,26.4,12.9,5.39
2021-04-22,28.3,11.3,19.5,87,19,53,26.63,14.0,5.56
2021-04-23,28.4,13.6,20.8,79,26,52,26.25,17.4,5.65
2021-04-24,26.7,15.2,20.1,76,32,54,22.23,17.3,5.07
2021-04-25,25.1,14.0,18.5,76,22,48,22.32,19.3,5.13
2021-04-26,25.9,10.9,18.5,88,27,53,25.77,23.2,5.52
2021-04-27,25.7,13.3,19.1,82,23,52,25.7,15.1,5.21
2021-04-28,24.7,14.9,19.0,83,26,57,18.38,17.3,4.25
2021-04-29,24.2,14.3,18.5,82,30,58,14.51,14.8,3.51
2021-04-30,19.4,11.1,14.6,99,42,79,13.45,17.1,2.48
2021-05-01,21.9,7.6,15.0,97,31,64,24.23,14.8,4.51
2021-05-02,24.2,8.2,16.5,93,32,59,27.56,15.2,5.27
2021-05-03,23.4,10.6,17.1,93,37,62,16.32,9.7,3.48
2021-05-04,25.0,12.0,18.6,88,30,57,18.62,9.2,3.91
2021-05-05,26.8,14.8,20.0,88,35,62,17.78,13.1,4.0
2021-05-06,31.8,13.1,22.6,91,17,53,27.69,13.4,6.43
2021-05-07,34.3,14.7,24.8,61,16,37,27.37,18.1,6.78
2021-05-08,35.1,17.8,25.4,99,10,43,21.39,27.4,5.83
2021-05-09,26.0,14.5,19.4,92,19,62,20.07,15.6,4.39
2021-05-10,24.5,15.8,19.1,96,34,64,15.85,15.6,3.62
2021-05-11,27.4,12.0,19.4,84,20,49,27.89,14.3,6.07
2021-05-12,29.4,11.3,20.7,79,14,43,28.06,17.1,6.21
2021-05-13,29.9,13.8,21.4,76,20,46,26.4,17.1,6.14
2021-05-14,33.3,14.3,23.1,59,14,39,27.36,20.9,7.18
2021-05-15,38.5,14.6,26.3,76,6,37,23.81,28.5,6.92
2021-05-16,38.1,18.2,26.8,54,9,31,25.5,18.4,6.93
2021-05-17,33.4,17.3,25.2,55,19,37,27.92,14.0,7.14
2021-05-18,36.0,17.9,26.7,68,15,40,25.18,18.0,6.76
2021-05-19,39.6,18.2,28.4,65,9,37,26.9,19.5,7.38
2021-05-20,40.6,19.9,30.6,58,8,29,27.71,13.9,7.7
2021-05-21,38.1,21.2,30.5,33,12,22,22.83,12.6,6.62
2021-05-22,36.8,20.7,28.4,52,16,34,18.86,13.9,5.7
2021-05-23,24.4,15.6,19.5,75,29,53,12.93,20.1,3.59
2021-05-24,29.8,12.2,20.3,72,8,42,26.45,21.3,6.62
2021-05-25,30.3,12.0,21.3,77,23,44,27.89,13.7,6.25
2021-05-26,30.5,15.2,23.0,71,24,45,23.73,9.3,5.26
2021-05-27,31.9,14.8,23.6,97,19,51,28.16,14.2,6.56
2021-05-28,33.3,16.9,24.4,76,24,49,21.22,17.4,5.49
2021-05-29,32.0,17.1,24.4,86,26,54,19.0,10.2,4.61
2021-05-30,34.0,20.2,26.3,63,18,41,14.29,18.9,4.47
2021-05-31,32.1,17.3,24.6,86,29,54,25.59,15.3,6.04
2021-06-01,32.1,15.4,23.5,79,20,47,28.8,11.9,6.49
2021-06-02,30.9,15.8,23.4,71,23,44,28.21,12.8,6.35
2021-06-03,29.6,15.2,22.3,79,27,51,26.81,18.4,6.01
2021-06-04,28.8,16.7,21.8,78,29,55,20.23,15.5,4.77
2021-06-05,30.2,14.6,22.2,93,24,55,25.33,15.6,5.72
2021-06-06,35.7,16.2,26.4,72,19,41,28.85,13.9,7.31
2021-06-07,35.8,21.3,28.0,61,20,41,20.38,14.4,5.72
2021-06-08,39.9,21.4,30.2,63,12,34,23.29,18.8,6.54
2021-06-09,40.4,21.3,31.1,47,11,26,26.47,18.2,7.94
2021-06-10,41.2,20.9,31.8,37,10,20,23.77,17.8,7.52
2021-06-11,37.2,22.5,29.6,36,14,24,27.38,16.7,7.85
2021-06-12,32.7,17.4,25.5,68,15,39,29.29,13.2,7.02
2021-06-13,33.5,17.1,25.1,77,19,45,29.11,14.4,6.74
2021-06-14,32.5,17.8,25.0,78,22,49,28.83,13.7,6.55
2021-06-15,32.0,17.8,24.7,75,26,48,28.13,13.2,6.53
2021-06-16,27.0,16.1,21.6,78,31,52,24.67,17.2,5.73
2021-06-17,29.2,16.4,22.1,84,23,55,26.25,18.4,5.68
2021-06-18,24.7,17.7,20.3,78,41,64,12.06,13.9,2.97
2021-06-19,27.1,14.9,19.6,85,28,57,15.77,17.3,3.97
2021-06-20,30.2,13.0,21.5,90,22,51,29.21,14.3,6.31
2021-06-21,30.6,14.4,22.2,77,26,50,29.01,18.0,6.27
2021-06-22,29.3,15.8,21.9,83,29,56,23.34,17.1,5.37
2021-06-23,30.7,13.7,22.3,89,25,53,28.72,16.2,6.26
2021-06-24,33.9,16.5,25.5,85,20,48,28.89,12.3,6.61
2021-06-25,34.9,18.9,26.6,66,19,40,28.9,13.0,7.17
2021-06-26,35.7,17.6,26.7,77,15,42,29.29,15.7,6.96
2021-06-27,34.8,18.7,26.3,82,16,47,28.74,18.2,6.96
2021-06-28,32.7,16.3,24.2,82,16,48,28.73,18.6,6.69
2021-06-29,32.6,15.9,24.1,78,20,48,28.59,14.2,6.52
2021-06-30,34.2,16.7,25.6,85,23,48,28.68,10.7,6.68
2021-07-01,36.8,17.8,27.5,70,18,41,28.04,10.6,6.77
2021-07-02,41.6,20.8,31.0,54,9,30,27.75,14.1,7.83
2021-07-03,40.5,22.5,31.0,43,10,27,28.22,17.3,7.95
2021-07-04,38.2,20.1,29.1,65,16,38,27.93,13.6,7.16
2021-07-05,38.8,20.6,30.2,74,20,42,23.29,14.0,6.4
2021-07-06,38.8,20.5,29.7,73,17,41,27.16,16.6,7.13
2021-07-07,33.3,19.8,26.2,72,24,46,28.1,19.9,6.79
2021-07-08,34.6,17.9,25.7,81,18,49,27.85,19.1,7.15
2021-07-09,46.1,18.8,31.5,67,4,34,27.32,22.9,8.14
2021-07-10,46.4,23.1,35.3,40,4,14,28.12,19.5,8.87
2021-07-11,42.3,28.0,36.1,23,11,16,19.48,16.2,7.94
2021-07-12,42.3,26.1,34.3,37,13,26,23.61,17.7,7.41
2021-07-13,37.3,22.4,29.7,59,14,34,27.81,16.2,7.51
2021-07-14,36.5,18.3,27.6,73,12,37,27.77,12.7,6.92
2021-07-15,38.8,20.4,30.1,43,14,27,27.01,10.0,7.12
2021-07-16,41.0,21.8,31.9,54,13,30,25.99,14.3,7.41
2021-07-17,41.9,23.6,32.6,42,7,23,26.85,17.6,8.2
2021-07-18,39.9,23.6,32.0,23,5,14,28.3,21.2,9.28
2021-07-19,38.4,22.4,30.6,32,6,17,28.52,15.2,8.57
2021-07-20,37.3,21.9,29.1,44,11,28,27.72,14.8,7.59
2021-07-21,40.6,21.1,30.4,49,14,32,27.49,13.3,7.2
2021-07-22,45.5,22.9,34.9,39,5,21,24.25,21.8,7.54
2021-07-23,45.2,23.9,35.5,37,6,19,22.7,20.1,7.94
2021-07-24,43.3,26.5,35.0,47,9,25,19.76,18.2,7.01
2021-07-25,37.7,23.5,30.7,59,14,33,27.25,14.5,7.57
2021-07-26,34.6,19.0,26.5,73,21,46,27.31,17.2,6.8
2021-07-27,36.9,19.5,28.0,81,21,48,27.19,11.8,6.89
2021-07-28,40.6,20.8,31.1,73,15,39,25.8,14.8,7.07
2021-07-29,42.6,23.3,33.2,49,8,25,19.51,19.1,6.69
2021-07-30,43.0,30.5,35.5,36,8,18,17.89,20.2,8.32
2021-07-31,36.7,22.5,29.3,62,18,39,26.28,15.8,7.02
2021-08-01,33.2,16.8,24.5,83,18,49,27.03,18.0,6.39
2021-08-02,32.2,15.7,23.6,80,19,48,27.1,18.1,6.13
2021-08-03,33.4,18.7,25.5,81,23,51,26.89,16.2,6.12
2021-08-04,35.4,19.2,27.1,74,22,45,26.76,17.9,6.77
2021-08-05,37.0,19.7,28.6,65,20,40,26.86,14.4,6.79
2021-08-06,36.6,20.6,28.6,74,23,46,26.7,12.5,6.77
2021-08-07,33.1,18.9,25.6,86,26,52,26.27,14.8,6.26
2021-08-08,32.1,18.0,24.6,90,29,57,25.33,18.4,5.79
2021-08-09,31.7,16.4,24.3,88,32,54,26.28,14.3,6.19
2021-08-10,33.9,16.4,25.0,81,26,51,26.3,12.9,6.21
2021-08-11,35.3,16.6,25.9,84,25,52,26.15,13.7,6.3
2021-08-12,39.6,20.2,29.4,77,23,48,25.06,14.4,6.61
2021-08-13,45.9,23.0,34.7,55,4,25,24.74,15.8,7.69
2021-08-14,44.7,23.6,35.7,29,5,12,19.5,17.7,7.19
2021-08-15,45.0,24.3,35.8,24,5,14,24.11,19.2,8.26
2021-08-16,43.9,25.7,35.3,24,6,14,24.82,19.4,8.06
2021-08-17,40.6,24.2,32.5,26,3,16,26.72,16.2,7.9
2021-08-18,37.0,21.2,29.7,41,8,23,25.24,15.5,7.0
2021-08-19,36.6,20.1,28.7,40,14,26,25.73,12.3,6.68
2021-08-20,35.9,19.1,27.8,63,18,38,24.96,13.8,6.48
2021-08-21,32.5,19.3,25.9,76,25,45,24.64,14.8,6.02
2021-08-22,34.0,18.4,26.6,80,26,51,25.27,13.7,6.18
2021-08-23,36.0,20.4,27.8,73,28,50,24.07,12.0,5.99
2021-08-24,34.2,19.4,26.7,84,31,54,24.52,13.5,5.89
2021-08-25,34.6,18.5,26.3,79,27,50,25.01,10.8,5.91
2021-08-26,36.9,19.1,28.0,75,23,45,24.31,10.5,6.1
2021-08-27,34.5,21.6,28.1,69,28,47,23.15,13.0,5.91
2021-08-28,36.6,20.8,28.0,63,11,39,24.9,16.2,6.33
2021-08-29,33.7,19.3,25.9,75,22,47,24.87,16.4,5.95
2021-08-30,32.3,18.0,25.3,78,25,50,24.41,15.0,5.75
2021-08-31,32.4,16.9,24.9,91,28,54,24.22,13.8,5.64
2021-09-01,32.3,17.7,25.0,91,24,53,24.06,16.0,5.59
2021-09-02,32.3,17.3,25.1,79,26,50,24.16,15.3,5.57
2021-09-03,34.6,18.4,26.6,81,23,49,24.16,13.7,5.87
2021-09-04,36.9,19.5,28.2,63,18,39,24.28,14.5,6.16
2021-09-05,41.9,19.4,30.5,46,7,26,20.88,24.0,6.34
2021-09-06,42.8,23.4,32.4,46,9,24,18.12,25.1,7.1
2021-09-07,41.8,22.8,31.3,47,9,28,18.31,23.6,5.88
2021-09-08,38.7,21.5,29.5,67,15,40,20.51,13.7,5.63
2021-09-09,34.9,21.7,27.7,61,19,37,23.65,10.9,6.04
2021-09-10,36.0,19.2,26.9,75,16,42,23.63,10.8,5.9
2021-09-11,39.8,19.8,29.6,60,10,29,22.53,17.0,6.62
2021-09-12,39.1,21.4,29.5,49,11,30,16.51,18.9,5.56
2021-09-13,35.2,24.5,28.7,49,19,33,9.01,18.1,4.15
2021-09-14,29.8,20.1,24.4,88,37,59,16.22,14.9,4.23
2021-09-15,29.3,18.8,23.1,88,27,60,16.67,16.2,4.02
2021-09-16,29.4,17.8,23.2,90,32,60,17.94,16.5,4.28
2021-09-17,30.5,17.2,24.2,91,33,59,21.23,18.1,4.91
2021-09-18,31.6,18.8,24.8,78,34,54,22.11,16.3,5.11
2021-09-19,29.4,18.3,23.9,90,40,62,16.82,12.6,4.04
2021-09-20,31.9,17.8,24.4,77,26,49,21.73,12.1,5.16
2021-09-21,30.6,17.1,23.7,68,23,47,22.03,10.6,4.99
2021-09-22,29.9,16.0,23.0,93,29,59,20.82,13.1,4.52
2021-09-23,27.8,17.8,22.7,92,36,62,15.9,12.6,3.7
2021-09-24,28.5,15.4,21.7,91,35,59,19.16,13.3,4.34
2021-09-25,30.5,15.1,22.5,84,28,52,21.57,10.2,4.89
2021-09-26,35.4,15.1,24.7,71,14,38,21.99,10.0,5.35
2021-09-27,35.0,17.2,25.7,73,18,38,21.44,11.0,5.57
2021-09-28,30.1,15.8,22.9,92,30,56,21.16,12.0,4.67
2021-09-29,35.1,15.5,24.5,89,24,54,20.77,10.2,4.91
2021-09-30,40.5,18.0,29.0,53,6,23,19.86,18.5,6.09
2021-10-01,39.4,19.3,29.3,32,8,21,20.04,15.8,6.08
2021-10-02,36.3,17.8,26.9,43,9,25,21.05,13.3,5.82
2021-10-03,28.6,16.0,22.3,82,25,51,20.66,14.9,4.63
2021-10-04,29.2,14.8,21.7,91,28,58,20.51,15.4,4.83
2021-10-05,31.9,15.7,23.0,57,18,35,20.75,11.8,5.09
2021-10-06,36.4,15.1,25.7,45,11,26,18.77,13.0,5.3
2021-10-07,33.9,17.6,25.4,52,15,31,20.43,13.0,5.59
2021-10-08,31.5,15.8,23.0,59,22,40,20.13,11.0,4.81
2021-10-09,32.2,14.9,22.7,66,20,41,19.84,10.7,4.67
2021-10-10,34.8,15.3,25.0,58,17,37,18.32,12.8,4.91
2021-10-11,35.3,18.6,26.0,53,12,30,14.49,19.4,5.28
2021-10-12,28.6,15.4,21.9,84,33,56,19.23,10.7,4.22
2021-10-13,28.1,14.9,21.0,96,36,64,18.33,11.4,3.81
2021-10-14,31.6,15.5,23.0,85,25,54,19.04,10.5,4.17
2021-10-15,33.6,16.7,24.5,65,16,40,18.88,13.8,4.89
2021-10-16,33.2,15.3,24.1,59,14,32,19.06,10.3,4.76
2021-10-17,33.3,15.3,23.6,42,14,26,18.82,11.7,4.85
2021-10-18,34.1,15.0,24.2,42,13,25,18.55,10.7,4.82
2021-10-19,35.4,15.1,24.8,34,12,23,18.49,14.3,5.13
2021-10-20,33.0,15.9,24.6,42,13,27,18.19,15.7,5.31
2021-10-21,28.9,15.6,21.9,77,28,45,17.6,12.3,4.12
2021-10-22,24.2,16.5,19.5,90,46,70,10.31,12.5,2.26
2021-10-23,26.1,11.1,18.1,94,28,59,18.16,10.6,3.84
2021-10-24,29.3,12.0,19.9,66,20,39,16.45,10.4,3.95
2021-10-25,28.7,15.9,21.6,53,19,33,14.8,11.8,3.96
2021-10-26,24.9,12.6,18.2,98,35,66,13.58,9.9,2.75
2021-10-27,24.9,12.3,17.4,93,40,70,15.89,10.5,2.93
2021-10-28,26.9,10.3,18.3,75,25,49,17.19,8.8,3.58
2021-10-29,27.3,11.8,18.9,94,28,60,15.93,11.7,3.53
2021-10-30,29.3,11.9,20.3,73,19,43,16.77,13.0,3.96
2021-10-31,30.6,11.3,21.0,59,15,33,16.75,7.9,3.85
2021-11-01,28.5,11.5,19.6,70,21,41,16.52,10.6,3.96
2021-11-02,27.1,14.2,20.3,93,39,63,15.28,11.2,3.21
2021-11-03,23.7,13.6,18.8,95,46,71,11.28,11.9,2.45
2021-11-04,20.6,13.0,16.7,94,42,66,9.42,13.8,2.23
2021-11-05,20.4,11.6,15.1,79,25,51,16.13,14.7,3.55
2021-11-06,19.9,7.4,13.2,58,16,41,16.52,15.8,3.74
2021-11-07,20.8,6.5,13.1,70,17,40,16.25,15.0,3.63
2021-11-08,21.2,3.3,12.0,52,14,32,16.39,10.9,3.33
2021-11-09,22.3,3.6,12.7,35,12,25,16.28,11.5,3.48
2021-11-10,23.2,4.7,13.5,46,20,32,15.89,10.0,3.28
2021-11-11,23.4,6.0,14.4,58,20,38,13.44,8.4,2.78
2021-11-12,22.2,7.1,14.1,70,29,47,15.44,10.7,3.07
2021-11-13,22.9,5.8,14.2,73,27,48,15.3,9.3,2.92
2021-11-14,23.6,6.6,14.2,59,23,41,14.97,10.1,2.97
2021-11-15,24.2,6.5,15.0,71,21,44,15.19,11.2,3.19
2021-11-16,21.4,5.2,13.3,66,28,45,15.33,9.8,2.9
2021-11-17,20.9,6.1,13.2,73,32,51,14.78,10.3,2.77
2021-11-18,25.1,7.3,16.3,65,13,35,14.52,17.9,4.1
2021-11-19,19.8,11.7,15.6,86,28,52,8.11,12.4,1.99
2021-11-20,20.8,9.7,14.9,92,40,69,12.89,11.2,2.42
2021-11-21,21.5,7.0,14.3,97,38,68,12.96,9.8,2.41
2021-11-22,21.6,10.7,16.0,80,39,59,13.57,10.5,2.6
2021-11-23,22.4,11.1,16.0,99,35,64,12.22,21.6,2.61
2021-11-24,17.3,9.9,13.2,99,44,75,8.55,8.9,1.57
2021-11-25,16.9,6.0,11.1,93,43,70,12.11,8.0,1.98
2021-11-26,15.9,9.1,11.9,96,47,69,8.06,10.1,1.53
2021-11-27,15.4,6.1,10.3,99,42,79,9.59,12.6,1.62
2021-11-28,15.7,3.8,9.7,95,39,69,11.89,11.2,2.0
2021-11-29,18.0,5.1,10.4,70,21,49,13.95,14.6,2.82
2021-11-30,19.6,2.6,10.4,70,33,53,13.76,9.8,2.44
2021-12-01,20.9,4.8,11.8,78,26,55,13.64,9.5,2.48
2021-12-02,17.5,5.1,10.4,98,41,72,9.55,19.2,1.72
2021-12-03,16.2,4.8,9.4,99,30,71,13.86,14.8,2.19
2021-12-04,19.5,2.2,10.2,75,29,54,13.73,9.9,2.43
2021-12-05,19.1,4.1,10.6,75,25,53,13.78,13.6,2.71
2021-12-06,20.0,5.9,11.5,67,27,51,13.66,12.0,2.76
2021-12-07,22.5,4.3,12.6,61,18,40,12.83,10.1,2.64
2021-12-08,18.7,2.9,10.1,72,37,55,13.48,10.0,2.29
2021-12-09,18.6,7.1,11.9,83,40,63,13.1,16.6,2.56
2021-12-10,18.7,4.3,10.6,88,33,63,13.11,10.0,2.28
2021-12-11,20.8,4.8,11.8,81,28,58,13.02,10.8,2.46
2021-12-12,25.0,4.2,13.6,67,15,41,12.99,13.0,2.88
2021-12-13,22.0,5.9,13.7,72,20,44,8.51,15.2,2.25
2021-12-14,21.3,8.5,15.0,73,24,47,10.88,10.5,2.45
2021-12-15,19.7,7.3,13.2,65,31,49,8.38,11.4,2.04
2021-12-16,20.4,7.4,12.8,96,28,61,11.18,12.4,2.12
2021-12-17,20.7,5.1,12.4,63,26,38,12.99,12.3,2.88
2021-12-18,23.7,4.0,13.1,55,12,33,13.13,15.2,3.41
2021-12-19,25.6,12.7,18.5,54,23,36,11.35,18.2,3.71
2021-12-20,24.7,10.4,17.4,70,23,45,12.06,10.5,2.84
2021-12-21,25.3,11.3,17.7,69,23,45,10.49,12.3,2.68
2021-12-22,21.6,12.0,16.2,85,40,63,7.65,11.1,1.71
2021-12-23,22.8,9.4,15.2,94,38,70,12.64,11.0,2.37
2021-12-24,22.5,9.4,15.3,87,34,64,11.86,10.5,2.3
2021-12-25,15.4,10.4,13.0,99,68,89,4.25,9.4,0.77
2021-12-26,21.2,11.8,15.6,99,55,83,11.13,9.3,1.87
2021-12-27,22.1,7.4,14.0,92,43,74,12.5,12.2,2.15
2021-12-28,23.0,8.7,14.6,90,41,70,12.84,9.7,2.35
2021-12-29,25.3,7.8,15.0,85,32,62,13.05,10.2,2.51
2021-12-30,25.8,6.5,14.8,69,20,46,13.14,10.6,2.71
2021-12-31,26.3,6.7,14.9,59,15,39,13.52,9.9,2.84
2022-01-01,26.6,7.4,15.5,43,17,32,13.44,10.8,3.15
2022-01-02,25.3,6.4,14.5,44,14,30,13.59,10.7,3.14
2022-01-03,24.7,6.2,14.2,46,15,32,13.63,11.1,2.93
2022-01-04,22.0,5.3,12.7,82,19,40,13.57,13.6,2.85
2022-01-05,18.5,8.3,12.6,92,43,68,12.45,14.0,2.34
2022-01-06,19.1,5.0,11.5,89,28,64,12.92,12.8,2.39
2022-01-07,18.6,5.8,11.2,93,37,68,13.39,9.8,2.22
2022-01-08,22.0,4.4,11.9,78,21,47,13.79,10.0,2.7
2022-01-09,23.0,4.2,12.2,58,14,36,14.16,12.3,3.02
2022-01-10,20.9,3.8,11.5,49,12,29,12.48,10.3,2.88
2022-01-11,17.9,6.7,11.9,73,20,37,9.78,11.4,2.11
2022-01-12,22.8,4.0,12.0,67,18,35,14.27,11.2,2.99
2022-01-13,22.4,4.4,13.3,74,20,41,14.15,12.4,3.1
2022-01-14,21.7,4.1,12.9,68,20,40,13.98,12.1,3.09
2022-01-15,21.3,4.6,12.7,61,19,39,14.23,13.6,3.03
2022-01-16,22.3,3.8,12.0,60,15,36,14.55,12.6,3.16
2022-01-17,20.8,4.0,11.8,48,18,32,12.56,11.6,2.92
2022-01-18,20.0,5.6,12.0,48,21,34,11.34,9.9,2.64
2022-01-19,22.0,3.6,11.8,58,16,36,14.61,10.3,2.98
2022-01-20,21.0,4.4,12.3,55,18,35,12.05,9.7,2.7
2022-01-21,23.1,5.4,13.8,52,17,32,14.42,10.5,3.14
2022-01-22,27.6,9.8,18.5,50,13,29,11.0,19.2,3.58
2022-01-23,23.7,11.0,18.2,56,22,33,14.8,13.8,3.91
2022-01-24,20.1,7.5,13.9,87,35,61,13.54,10.8,2.4
2022-01-25,19.6,8.0,12.0,99,41,77,10.97,7.2,1.8
2022-01-26,17.9,8.4,11.6,99,33,71,11.91,11.2,2.06
2022-01-27,18.5,7.9,12.5,50,27,40,13.05,19.1,3.13
2022-01-28,19.0,9.2,13.5,68,29,49,9.75,16.5,2.82
2022-01-29,20.9,9.6,14.8,55,25,40,12.64,17.1,3.66
2022-01-30,25.0,11.9,17.7,42,17,31,15.26,21.4,4.85
2022-01-31,25.0,12.5,17.9,57,22,39,13.58,13.7,3.32
2022-02-01,24.9,8.9,16.2,56,15,36,15.78,11.6,3.8
2022-02-02,27.0,6.1,15.3,49,12,30,15.74,10.6,3.59
2022-02-03,27.0,8.5,16.7,47,15,33,13.86,12.5,3.26
2022-02-04,25.3,9.0,17.2,65,22,42,15.77,9.8,3.37
2022-02-05,24.5,9.9,17.2,57,19,38,15.32,12.6,3.77
2022-02-06,24.3,12.4,16.0,75,25,58,12.99,14.4,2.82
2022-02-07,25.3,9.7,16.7,78,14,42,15.83,13.2,3.73
2022-02-08,26.3,9.6,17.0,56,13,34,16.37,17.8,3.97
2022-02-09,26.0,10.9,17.8,47,17,32,16.52,11.3,4.04
2022-02-10,25.5,9.4,17.2,51,9,28,17.06,12.8,4.39
2022-02-11,18.8,9.2,13.8,66,21,36,9.68,12.1,2.45
2022-02-12,20.4,4.9,12.7,80,17,47,17.54,13.4,3.4
2022-02-13,21.5,3.9,12.8,59,16,34,17.74,11.1,3.62
2022-02-14,20.8,5.6,13.1,63,24,39,16.82,12.5,3.48
2022-02-15,20.4,5.7,12.9,92,31,59,17.19,13.7,3.3
2022-02-16,24.1,4.4,14.2,72,14,37,18.19,11.7,3.91
2022-02-17,24.9,5.4,15.0,34,4,18,18.7,11.2,4.5
2022-02-18,22.1,5.1,14.0,67,13,35,15.88,13.2,3.57
2022-02-19,19.3,8.9,13.2,92,35,70,13.61,17.8,2.54
2022-02-20,22.5,9.2,14.2,88,31,61,15.39,20.0,3.18
2022-02-21,26.1,6.4,15.8,65,14,37,18.62,16.2,4.59
2022-02-22,28.9,10.6,20.2,45,11,24,16.67,14.9,4.85
2022-02-23,28.2,14.0,21.3,54,20,34,15.63,15.1,4.38
2022-02-24,26.5,13.0,18.6,88,24,58,15.16,16.1,3.6
2022-02-25,26.4,14.2,20.1,83,24,45,16.03,15.7,3.97
2022-02-26,21.3,11.4,15.4,100,53,81,14.27,11.9,2.51
2022-02-27,17.1,10.9,13.9,97,73,89,9.48,7.9,1.6
2022-02-28,21.8,9.2,15.0,99,43,74,17.83,15.0,3.26
2022-03-01,24.2,8.0,15.9,94,32,63,19.12,11.5,3.65
2022-03-02,21.6,7.5,14.3,96,39,67,19.38,13.0,3.43
2022-03-03,21.1,7.1,13.6,92,31,65,19.84,14.6,3.56
2022-03-04,17.3,9.0,12.6,99,30,66,14.35,12.2,2.67
2022-03-05,17.8,4.8,10.8,90,26,58,19.54,13.4,3.32
2022-03-06,11.6,6.7,8.7,98,67,85,8.59,17.1,1.25
2022-03-07,17.1,4.2,9.9,100,45,76,20.56,9.2,3.14
2022-03-08,19.0,4.4,11.0,93,38,67,21.19,10.1,3.49
2022-03-09,22.7,5.5,13.5,87,32,58,18.33,13.2,3.56
2022-03-10,21.5,8.5,14.1,96,34,67,20.48,10.6,3.65
2022-03-11,22.7,7.0,14.7,79,28,56,19.94,14.2,3.86
2022-03-12,21.9,9.0,15.4,97,39,67,17.83,9.7,3.33
2022-03-13,21.9,8.9,15.2,95,38,67,20.4,15.1,3.89
2022-03-14,14.6,6.3,10.7,99,64,86,7.98,22.5,1.29
2022-03-15,18.1,3.2,9.1,99,29,74,19.12,11.7,2.99
2022-03-16,14.4,6.0,9.9,99,54,82,15.38,15.5,2.28
2022-03-17,16.8,7.3,11.6,99,57,87,9.54,9.0,1.64
2022-03-18,19.6,6.3,12.5,100,53,82,20.16,9.6,3.24
2022-03-19,23.4,6.8,15.2,97,39,68,21.6,11.3,3.98
2022-03-20,19.7,11.2,14.6,98,49,74,13.22,16.3,2.54
2022-03-21,20.4,11.4,15.3,86,46,65,17.22,14.5,3.2
2022-03-22,20.5,11.1,15.2,89,48,70,14.53,12.7,2.78
2022-03-23,17.9,8.7,12.0,99,50,89,8.76,24.8,1.48
2022-03-24,16.4,5.8,10.0,99,41,80,19.23,19.2,2.93
2022-03-25,17.4,5.5,10.9,99,44,76,18.73,13.4,2.98
2022-03-26,20.1,5.0,13.0,99,41,70,23.8,11.5,4.0
2022-03-27,24.9,6.2,16.0,86,37,60,20.62,16.0,4.19
2022-03-28,23.8,14.0,18.7,85,27,47,21.58,19.2,5.12
2022-03-29,21.4,11.7,16.2,94,44,72,16.39,24.7,3.13
2022-03-30,17.2,9.9,12.6,100,57,82,13.98,16.1,2.25
2022-03-31,19.2,8.1,13.3,99,43,75,24.24,11.2,3.86
2022-04-01,21.3,10.5,15.1,97,43,71,24.54,15.1,4.22
2022-04-02,24.2,7.9,15.5,88,28,60,24.55,11.9,4.64
2022-04-03,20.1,11.4,15.2,98,50,70,15.13,13.4,2.88
2022-04-04,15.7,9.5,12.4,100,67,91,9.64,19.8,1.5
2022-04-05,15.5,7.1,10.9,98,38,72,20.57,25.6,3.28
2022-04-06,17.6,7.8,12.4,97,42,72,16.73,13.7,2.92
2022-04-07,21.2,6.8,13.8,94,42,70,25.25,13.3,4.26
2022-04-08,24.5,7.7,15.8,91,37,66,25.47,10.2,4.65
2022-04-09,28.5,8.4,18.4,90,19,54,25.93,12.7,5.38
2022-04-10,31.9,12.6,21.2,69,12,40,26.06,16.2,6.31
2022-04-11,23.4,11.4,17.4,82,38,59,22.87,21.6,4.54
2022-04-12,21.8,12.6,16.3,87,32,61,18.77,12.2,3.72
2022-04-13,22.0,12.0,16.3,84,33,59,22.6,14.7,4.38
2022-04-14,25.4,9.2,17.2,89,16,49,27.04,15.3,5.68
2022-04-15,28.2,10.8,19.7,58,15,34,27.03,17.4,6.52
2022-04-16,32.1,11.4,21.8,48,11,29,27.08,13.2,6.36
2022-04-17,32.5,14.1,23.7,51,10,28,25.32,14.7,6.37
2022-04-18,32.0,15.2,22.7,58,10,34,26.55,18.5,6.29
2022-04-19,24.7,11.5,17.6,96,34,61,24.66,16.3,4.9
2022-04-20,21.4,9.5,14.3,83,25,56,22.4,17.3,4.4
2022-04-21,21.9,9.4,15.1,78,16,46,27.61,13.0,5.28
2022-04-22,22.4,6.8,14.7,86,30,57,27.22,18.7,5.1
2022-04-23,22.9,11.7,16.7,79,28,54,19.82,12.2,4.12
2022-04-24,21.3,11.5,16.3,76,38,57,14.45,15.6,3.1
2022-04-25,25.3,10.5,17.9,91,28,55,24.87,14.8,4.99
