                     temp  dwpt   rhum  prcp  snow   wdir  wspd  wpgt    pres  \
time                                                                            
2024-02-21 19:00:00  25.0   6.2   30.0   0.0   NaN  360.0  13.0   NaN  1026.0   
2024-02-21 20:00:00  23.0   4.0   29.0   0.0   NaN  360.0   5.4   NaN  1026.0   
2024-02-21 21:00:00  21.4   5.3   35.0   0.0   NaN   30.0   5.4   NaN  1025.2   
2024-02-21 22:00:00  20.0   4.9   37.0   0.0   NaN   90.0  11.2   NaN  1027.0   
2024-02-21 23:00:00  19.0   6.1   43.0   0.0   NaN   70.0  11.2   NaN  1026.0   
2024-02-22 00:00:00  18.4   5.3   42.0   0.0   NaN   20.0   3.6   NaN  1025.2   
2024-02-22 01:00:00  15.0   4.9   51.0   0.0   NaN  270.0   5.4   NaN  1026.0   
2024-02-22 02:00:00  15.0   6.0   55.0   0.0   NaN  150.0   5.4   NaN  1025.0   
2024-02-22 03:00:00  15.1   4.5   49.0   0.0   NaN  130.0   1.8   NaN  1024.0   
2024-02-22 04:00:00  14.0   6.1   59.0   0.0   NaN  111.0   1.8   NaN  1024.0   
2024-02-22 05:00:00  14.0   7.1   63.0   0.0   NaN  101.0   3.6   NaN  1024.0   
2024-02-22 06:00:00  13.6   6.2   61.0   0.0   NaN   30.0   3.6   NaN  1024.5   
2024-02-22 07:00:00  12.0   6.1   67.0   0.0   NaN   94.0   3.6   NaN  1025.0   
2024-02-22 08:00:00  14.0   7.1   63.0   0.0   NaN   94.0   1.8   NaN  1025.0   
2024-02-22 09:00:00  17.9   7.6   51.0   0.0   NaN   10.0   5.4   NaN  1024.8   
2024-02-22 10:00:00  20.0   7.0   43.0   0.0   NaN   30.0   7.6   NaN  1026.0   
2024-02-22 11:00:00  22.0   7.0   38.0   0.0   NaN  340.0   5.4   NaN  1025.0   
2024-02-22 12:00:00  23.9   5.7   31.0   0.0   NaN  330.0   5.4   NaN  1022.6   
2024-02-22 13:00:00  25.0   7.2   32.0   0.0   NaN  330.0  14.8   NaN  1023.0   
2024-02-22 14:00:00  26.0   6.1   28.0   0.0   NaN  320.0  13.0   NaN  1023.0   
2024-02-22 15:00:00  26.8   4.5   24.0   0.0   NaN  280.0  11.2   NaN  1020.5   
2024-02-22 16:00:00  27.0   2.1   20.0   0.0   NaN  290.0  16.6   NaN  1022.0   
2024-02-22 17:00:00  26.0  -0.2   18.0   0.0   NaN  330.0  13.0   NaN  1023.0   
2024-02-22 18:00:00  24.5   0.7   21.0   0.0   NaN  330.0  11.2   NaN  1020.8   
2024-02-22 19:00:00  23.0   1.9   25.0   0.0   NaN  340.0  13.0   NaN  1023.0   
2024-02-22 20:00:00  21.0   4.1   33.0   0.0   NaN  360.0   7.6   NaN  1023.0   
2024-02-22 21:00:00  18.6   4.4   39.0   0.0   NaN  290.0   5.4   NaN  1022.3   
2024-02-22 22:00:00  17.0   5.9   48.0   0.0   NaN  250.0   9.4   NaN  1024.0   
2024-02-22 23:00:00  15.0   7.1   59.0   0.0   NaN  240.0  11.2   NaN  1023.0   
2024-02-23 00:00:00  13.1   7.3   68.0   0.0   NaN  240.0  13.0   NaN  1023.6   
2024-02-23 01:00:00  12.0   8.1   77.0   0.0   NaN  260.0   9.4   NaN  1023.0   
2024-02-23 02:00:00  13.0  10.0   82.0   0.0   NaN  220.0  13.0   NaN  1023.0   
2024-02-23 03:00:00  12.8  10.7   87.0   0.0   NaN  240.0  11.2   NaN  1022.8   
2024-02-23 04:00:00  13.0  11.1   88.0   0.0   NaN  240.0   9.4   NaN  1023.0   
2024-02-23 05:00:00  13.0  11.1   88.0   0.0   NaN  240.0   9.4   NaN  1022.0   
2024-02-23 06:00:00  13.2  10.7   85.0   0.0   NaN  280.0   7.6   NaN  1021.9   
2024-02-23 07:00:00  13.0  11.1   88.0   0.0   NaN  162.0   3.6   NaN  1021.0   
2024-02-23 08:00:00  14.0  11.0   82.0   0.0   NaN   90.0   3.6   NaN  1022.0   
2024-02-23 09:00:00  14.6  11.2   80.0   0.0   NaN   60.0   5.4   NaN  1022.3   
2024-02-23 10:00:00  16.0  11.0   72.0   0.0   NaN   45.0   1.8   NaN  1023.0   
2024-02-23 11:00:00  17.0   9.9   63.0   0.0   NaN  170.0   5.4   NaN  1022.0   
2024-02-23 12:00:00  18.6   9.7   56.0   0.0   NaN  150.0   5.4   NaN  1020.8   
2024-02-23 13:00:00  19.0  10.0   56.0   0.0   NaN  336.0   5.4   NaN  1021.0   
2024-02-23 14:00:00  20.0  10.1   53.0   0.0   NaN  331.0   3.6   NaN  1020.0   
2024-02-23 15:00:00  20.0   9.8   52.0   0.0   NaN  330.0   5.4   NaN  1018.4   
2024-02-23 16:00:00  21.0   9.9   49.0   0.0   NaN  300.0  11.2   NaN  1019.0   
2024-02-23 17:00:00  19.0  12.0   64.0   0.0   NaN  360.0  20.5   NaN  1020.0   
2024-02-23 18:00:00  17.5  11.3   67.0   0.0   NaN   10.0  18.4   NaN  1019.3   
2024-02-23 19:00:00  15.0  10.0   72.0   0.0   NaN   40.0  18.4   NaN  1021.0   
2024-02-23 20:00:00  15.0  10.0   72.0   0.0   NaN   40.0  18.4   NaN  1022.0   
2024-02-23 21:00:00  14.5   9.5   72.0   0.0   NaN   30.0  14.8   NaN  1022.3   
2024-02-23 22:00:00  14.0   9.0   72.0   0.0   NaN   70.0  14.8   NaN  1022.0   
2024-02-23 23:00:00  14.0   8.0   67.0   0.0   NaN   30.0  16.6   NaN  1023.0   
2024-02-24 00:00:00  13.9   7.7   66.0   0.0   NaN   30.0  14.8   NaN  1022.9   
2024-02-24 01:00:00  14.0   8.0   67.0   0.0   NaN   30.0  16.6   NaN  1023.0   
2024-02-24 02:00:00  13.0   8.1   72.0   0.0   NaN   40.0  13.0   NaN  1023.0   
2024-02-24 03:00:00  12.8   7.3   69.0   0.0   NaN   50.0  16.6   NaN  1022.8   
2024-02-24 04:00:00  13.0   7.0   67.0   0.0   NaN   50.0  16.6   NaN  1023.0   
2024-02-24 05:00:00  13.0   7.0   67.0   0.0   NaN   50.0  14.8   NaN  1022.0   
2024-02-24 06:00:00  12.8   6.6   66.0   0.0   NaN   50.0  14.8   NaN  1022.7   
2024-02-24 07:00:00  12.0   6.1   67.0   0.0   NaN   50.0  13.0   NaN  1023.0   
2024-02-24 08:00:00  12.0   6.1   67.0   0.0   NaN   80.0  13.0   NaN  1023.0   
2024-02-24 09:00:00  14.0   7.1   63.0   0.0   NaN   80.0  11.2   NaN  1023.6   
2024-02-24 10:00:00  15.0   7.1   59.0   0.0   NaN   50.0  13.0   NaN  1024.0   
2024-02-24 11:00:00  16.0   6.1   52.0   0.0   NaN   40.0  14.8   NaN  1024.0   
2024-02-24 12:00:00  17.3   6.2   48.0   0.0   NaN   40.0  18.4   NaN  1023.3   
2024-02-24 13:00:00  18.0   5.9   45.0   0.0   NaN   10.0  13.0   NaN  1023.0   
2024-02-24 14:00:00  19.0   6.1   43.0   0.0   NaN   30.0  11.2   NaN  1022.0   
2024-02-24 15:00:00  19.5   5.9   41.0   0.0   NaN   10.0  13.0   NaN  1020.8   
2024-02-24 16:00:00  20.0   6.0   40.0   0.0   NaN   40.0  16.6   NaN  1022.0   
2024-02-24 17:00:00  19.0   5.1   40.0   0.0   NaN   40.0  13.0   NaN  1022.0   
2024-02-24 18:00:00  18.5   5.0   41.0   0.0   NaN   40.0  14.8   NaN  1021.4   
2024-02-24 19:00:00  18.0   4.9   42.0   0.0   NaN   40.0  14.8   NaN  1023.0   
2024-02-24 20:00:00  17.0   5.0   45.0   0.0   NaN   40.0  16.6   NaN  1024.0   
2024-02-24 21:00:00  16.2   4.9   47.0   0.0   NaN   40.0  14.8   NaN  1023.8   
2024-02-24 22:00:00  14.0   7.1   63.0   0.0   NaN   60.0  18.4   NaN  1025.0   
2024-02-24 23:00:00  14.0   7.1   63.0   0.0   NaN   60.0  18.4   NaN  1024.0   
2024-02-25 00:00:00  12.5   6.5   67.0   0.0   NaN   60.0   9.4   NaN  1024.5   
2024-02-25 01:00:00  12.0   7.1   72.0   0.0   NaN   60.0  11.2   NaN  1024.0   
2024-02-25 02:00:00  12.0   7.1   72.0   0.0   NaN   80.0  11.2   NaN  1024.0   
2024-02-25 03:00:00  10.3   6.3   76.0   0.0   NaN   90.0   9.4   NaN  1024.7   
2024-02-25 04:00:00  10.0   6.0   76.0   0.0   NaN   90.0   9.4   NaN  1024.0   
2024-02-25 05:00:00  11.0   6.9   76.0   0.0   NaN   80.0  13.0   NaN  1024.0   
2024-02-25 06:00:00   9.6   6.1   79.0   0.0   NaN  100.0  13.0   NaN  1024.5   
2024-02-25 07:00:00   9.0   6.1   82.0   0.0   NaN  100.0  14.8   NaN  1024.0   
2024-02-25 08:00:00  11.0   6.9   76.0   0.0   NaN   90.0  11.2   NaN  1024.0   
2024-02-25 09:00:00  12.7   6.9   68.0   0.0   NaN  110.0  11.2   NaN  1024.3   
2024-02-25 10:00:00  15.0   8.0   63.0   0.0   NaN   50.0   9.4   NaN  1024.0   
2024-02-25 11:00:00  17.0   7.9   55.0   0.0   NaN   60.0  11.2   NaN  1023.0   
2024-02-25 12:00:00  18.9   7.0   46.0   0.0   NaN   60.0   9.4   NaN  1022.1   
2024-02-25 13:00:00  21.0   6.1   38.0   0.0   NaN   27.0   7.6   NaN  1022.0   
2024-02-25 14:00:00  23.0   7.1   36.0   0.0   NaN   11.0   5.4   NaN  1022.0   
2024-02-25 15:00:00  23.5   6.3   33.0   0.0   NaN  290.0   5.4   NaN  1019.9   
2024-02-25 16:00:00  24.0   4.9   29.0   0.0   NaN  298.0   5.4   NaN  1021.0   
2024-02-25 17:00:00  23.0   5.0   31.0   0.0   NaN  309.0   5.4   NaN  1021.0   
2024-02-25 18:00:00  22.5   3.1   28.0   0.0   NaN  280.0   7.6   NaN  1019.3   
2024-02-25 19:00:00  21.0   4.1   33.0   0.0   NaN  280.0   5.4   NaN  1021.0   
2024-02-25 20:00:00  19.0   4.0   37.0   0.0   NaN   20.0   3.6   NaN  1021.0   
2024-02-25 21:00:00  18.2   3.3   37.0   0.0   NaN   40.0   9.4   NaN  1020.0   
2024-02-25 22:00:00  17.0   5.0   45.0   0.0   NaN   60.0   9.4   NaN  1021.0   
2024-02-25 23:00:00  15.0   6.0   55.0   0.0   NaN   80.0   5.4   NaN  1021.0   
2024-02-26 00:00:00  12.0   4.2   59.0   0.0   NaN  260.0   9.4   NaN  1021.3   
2024-02-26 01:00:00  12.0   6.1   67.0   0.0   NaN  220.0   9.4   NaN  1021.0   
2024-02-26 02:00:00  12.0   7.1   72.0   0.0   NaN  220.0  11.2   NaN  1021.0   
2024-02-26 03:00:00  11.0   7.1   77.0   0.0   NaN  230.0  14.8   NaN  1021.3   
2024-02-26 04:00:00  10.0   7.1   82.0   0.0   NaN  250.0  11.2   NaN  1020.0   
2024-02-26 05:00:00   9.0   7.0   87.0   0.0   NaN  250.0   5.4   NaN  1020.0   
2024-02-26 06:00:00   8.9   6.9   87.0   0.0   NaN  290.0   5.4   NaN  1020.8   
2024-02-26 07:00:00   9.0   7.0   87.0   0.0   NaN  260.0   3.6   NaN  1020.0   
2024-02-26 08:00:00  10.0   7.9   87.0   0.0   NaN  250.0   7.6   NaN  1021.0   
2024-02-26 09:00:00  11.1   9.2   88.0   0.0   NaN  230.0   9.4   NaN  1021.6   
2024-02-26 10:00:00  13.0  10.0   82.0   0.0   NaN  260.0   7.6   NaN  1021.0   
2024-02-26 11:00:00  16.0  11.0   72.0   0.0   NaN  274.0   5.4   NaN  1021.0   
2024-02-26 12:00:00  17.0   9.9   63.0   0.0   NaN  308.0   7.6   NaN  1020.0   
2024-02-26 13:00:00  18.0  10.1   60.0   0.0   NaN  308.0   5.4   NaN  1019.0   
2024-02-26 14:00:00  20.0  10.1   53.0   0.0   NaN  340.0   7.6   NaN  1019.0   
2024-02-26 15:00:00  19.0   8.9   52.0   0.0   NaN  270.0  11.2   NaN  1018.0   
2024-02-26 16:00:00  20.0   9.0   49.0   0.0   NaN  300.0   9.4   NaN  1018.0   
2024-02-26 17:00:00  20.0   9.0   49.0   0.0   NaN  290.0  11.2   NaN  1018.0   
2024-02-26 18:00:00  19.0   8.9   52.0   0.0   NaN  300.0  11.2   NaN  1018.0   
2024-02-26 19:00:00  17.0  11.1   68.0   0.0   NaN  350.0  16.6   NaN  1019.0   
2024-02-26 20:00:00  15.0  11.0   77.0   0.0   NaN   10.0  22.3   NaN  1019.0   
2024-02-26 21:00:00  14.0  11.0   82.0   0.0   NaN   30.0  14.8   NaN  1020.0   
2024-02-26 22:00:00  13.0  10.0   82.0   0.0   NaN   30.0  18.4   NaN  1021.0   
2024-02-26 23:00:00  13.0   9.1   77.0   0.0   NaN   50.0  16.6   NaN  1021.0   
2024-02-27 00:00:00  12.9   8.6   75.0   0.0   NaN   40.0  11.2   NaN  1021.2   
2024-02-27 01:00:00  13.0   8.1   72.0   0.0   NaN   40.0  14.8   NaN  1021.0   
2024-02-27 02:00:00  12.0   8.1   77.0   0.0   NaN   30.0  14.8   NaN  1021.0   
2024-02-27 03:00:00  11.8   6.9   72.0   0.0   NaN   30.0  13.0   NaN  1021.2   
2024-02-27 04:00:00  12.0   6.1   67.0   0.0   NaN   20.0  14.8   NaN  1021.0   
2024-02-27 05:00:00  12.0   6.1   67.0   0.0   NaN   50.0  13.0   NaN  1021.0   
2024-02-27 06:00:00  11.3   6.0   70.0   0.0   NaN   60.0   9.4   NaN  1021.7   
2024-02-27 07:00:00  11.0   5.9   71.0   0.0   NaN   80.0   6.0   NaN  1022.0   
2024-02-27 08:00:00  11.0   6.9   76.0   0.0   NaN  110.0   7.6   NaN  1022.0   
2024-02-27 09:00:00  13.1   7.3   68.0   0.0   NaN   90.0   9.4   NaN  1022.8   
2024-02-27 10:00:00  14.0   6.1   59.0   0.1   NaN   80.0  11.2   NaN  1023.0   
2024-02-27 11:00:00  14.0   4.0   51.0   0.0   NaN   80.0  14.8   NaN  1023.0   
2024-02-27 12:00:00  15.2   4.0   47.0   0.0   NaN   80.0  11.2   NaN  1021.8   
2024-02-27 13:00:00  17.0   4.0   42.0   0.0   NaN   70.0   5.4   NaN  1021.0   
2024-02-27 14:00:00  17.0   2.9   39.0   0.0   NaN   20.0  11.2   NaN  1021.0   
2024-02-27 15:00:00  17.4   1.0   33.0   0.0   NaN   40.0  13.0   NaN  1019.7   
2024-02-27 16:00:00  17.0   0.2   32.0   0.0   NaN   70.0  14.8   NaN  1020.0   
2024-02-27 17:00:00  17.0   0.2   32.0   0.0   NaN   40.0  13.0   NaN  1020.0   
2024-02-27 18:00:00  16.3   0.4   34.0   0.0   NaN   40.0  11.2   NaN  1019.3   
2024-02-27 19:00:00  15.0   1.1   39.0   0.0   NaN   40.0  16.6   NaN  1021.0   
2024-02-27 20:00:00  14.0   0.9   41.0   0.0   NaN   50.0  22.3   NaN  1021.0   
2024-02-27 21:00:00  13.0   2.2   48.0   0.0   NaN   50.0  24.1   NaN  1022.0   
2024-02-27 22:00:00  12.0   1.9   50.0   0.0   NaN   50.0  18.4   NaN  1023.0   
2024-02-27 23:00:00  11.0   2.0   54.0   0.0   NaN   70.0  18.4   NaN  1023.0   
2024-02-28 00:00:00  10.1   2.4   59.0   0.0   NaN   70.0  13.0   NaN  1023.8   
2024-02-28 01:00:00   9.0   2.1   62.0   0.0   NaN   90.0  11.2   NaN  1023.0   
2024-02-28 02:00:00   9.0   2.1   62.0   0.0   NaN  100.0  11.2   NaN  1023.0   
2024-02-28 03:00:00   8.0   2.5   68.0   0.0   NaN  100.0  13.0   NaN  1024.5   
2024-02-28 04:00:00   7.0   2.1   71.0   0.0   NaN   80.0   7.6   NaN  1023.0   
2024-02-28 05:00:00   7.0   2.1   71.0   0.0   NaN   80.0   7.6   NaN  1023.0   
2024-02-28 06:00:00   6.4   2.1   74.0   0.0   NaN   90.0   9.4   NaN  1024.6   
2024-02-28 07:00:00   6.0   2.1   76.0   0.0   NaN   80.0   9.4   NaN  1023.0   
2024-02-28 08:00:00   7.0   3.1   76.0   0.0   NaN   90.0  11.2   NaN  1024.0   
2024-02-28 09:00:00  10.1   3.8   65.0   0.0   NaN   90.0   7.6   NaN  1025.4   
2024-02-28 10:00:00  12.2   3.2   54.0   0.0   NaN   71.0   9.3   NaN  1024.8   
2024-02-28 11:00:00  15.0   4.1   48.0   0.0   NaN   20.0  11.0   NaN  1025.0   
2024-02-28 12:00:00  15.9   2.3   40.0   0.0   NaN   40.0   9.4   NaN  1024.2   
2024-02-28 13:00:00  17.0   2.9   39.0   0.0   NaN   20.0   9.4   NaN  1023.0   
2024-02-28 14:00:00  18.0   1.1   32.0   0.0   NaN   40.0   9.4   NaN  1022.0   
2024-02-28 15:00:00  19.1  -1.4   25.0   0.0   NaN   30.0   9.4   NaN  1021.0   
2024-02-28 16:00:00  20.0  -1.2   24.0   0.0   NaN   30.0  11.2   NaN  1021.0   
2024-02-28 17:00:00  19.0  -3.2   22.0   0.0   NaN   30.0  13.0   NaN  1021.0   
2024-02-28 18:00:00  18.4  -2.5   24.0   0.0   NaN   20.0  11.2   NaN  1020.7   
2024-02-28 19:00:00  17.0  -2.1   27.0   0.0   NaN   50.0  13.0   NaN  1022.0   
2024-02-28 20:00:00  16.0   0.1   34.0   0.0   NaN   50.0  13.0   NaN  1022.0   
2024-02-28 21:00:00  15.0   1.1   39.0   0.0   NaN   50.0  13.0   NaN  1023.0   
2024-02-28 22:00:00  13.0   0.0   41.0   0.0   NaN   70.0  13.0   NaN  1023.0   
2024-02-28 23:00:00  13.0   1.0   44.0   0.0   NaN   60.0   9.4   NaN  1024.0   
2024-02-29 00:00:00  11.5   4.5   62.0   0.0   NaN   70.0  11.2   NaN  1023.9   
2024-02-29 01:00:00  11.0   5.1   67.0   0.0   NaN   60.0   9.4   NaN  1023.0   
2024-02-29 02:00:00  10.0   5.0   71.0   0.0   NaN  100.0   9.4   NaN  1023.3   
2024-02-29 03:00:00   8.8   2.8   66.0   0.0   NaN  100.0  11.2   NaN  1023.2   
2024-02-29 04:00:00   8.0   3.1   71.0   0.0   NaN   90.0  11.2   NaN  1021.0   
2024-02-29 05:00:00   9.0   4.0   71.0   0.0   NaN   70.0  13.0   NaN  1021.0   
2024-02-29 06:00:00   7.2   3.1   75.0   0.0   NaN  100.0  16.6   NaN  1022.7   
2024-02-29 07:00:00   7.0   4.0   81.0   0.0   NaN  100.0  11.2   NaN  1022.0   
2024-02-29 08:00:00   9.0   5.0   76.0   0.0   NaN   80.0   3.6   NaN  1023.0   
2024-02-29 09:00:00  11.4   5.1   65.0   0.0   NaN   50.0  11.2   NaN  1023.4   
2024-02-29 10:00:00  14.0   4.0   51.0   0.0   NaN   60.0   9.4   NaN  1023.0   
2024-02-29 11:00:00  16.0   3.1   42.0   0.0   NaN   50.0  13.0   NaN  1023.0   
2024-02-29 12:00:00  17.6   2.0   35.0   0.0   NaN   50.0  11.2   NaN  1021.7   
2024-02-29 13:00:00  20.0   1.9   30.0   0.0   NaN   30.0  11.2   NaN  1021.0   
2024-02-29 14:00:00  21.0   1.8   28.0   0.0   NaN   40.0  13.0   NaN  1021.0   
2024-02-29 15:00:00  21.7   1.9   27.0   0.0   NaN   40.0  18.4   NaN  1018.5   
2024-02-29 16:00:00  22.0   2.1   27.0   0.0   NaN   40.0  14.8   NaN  1019.0   
2024-02-29 17:00:00  21.0   1.3   27.0   0.0   NaN   40.0  18.4   NaN  1019.0   
2024-02-29 18:00:00  20.3   1.2   28.0   0.0   NaN   40.0  16.6   NaN  1018.6   
2024-02-29 19:00:00  19.0   1.9   32.0   0.0   NaN   50.0  11.2   NaN  1020.0   
2024-02-29 20:00:00  18.0   1.1   32.0   0.0   NaN   50.0  11.2   NaN  1021.0   
2024-02-29 21:00:00  16.7   5.3   47.0   0.0   NaN   40.0  16.6   NaN  1020.2   
2024-02-29 22:00:00  15.0   7.1   59.0   0.0   NaN   50.0  16.6   NaN  1020.6   
2024-02-29 23:00:00  14.0   7.1   63.0   0.0   NaN   60.0  16.6   NaN  1021.0   
2024-03-01 00:00:00  13.1   7.1   67.0   0.0   NaN   70.0  11.2   NaN  1021.2   
2024-03-01 01:00:00  12.0   8.1   77.0   0.0   NaN   40.0  16.6   NaN  1021.0   
2024-03-01 02:00:00  11.0   8.0   82.0   0.0   NaN   50.0  14.8   NaN  1021.0   
2024-03-01 03:00:00  10.3   7.2   81.0   0.0   NaN   70.0   9.4   NaN  1020.9   
2024-03-01 04:00:00  10.0   7.1   82.0   0.0   NaN   60.0   9.4   NaN  1020.0   
2024-03-01 05:00:00   9.0   7.0   87.0   0.0   NaN  100.0   9.4   NaN  1020.0   
2024-03-01 06:00:00   8.6   6.2   85.0   0.0   NaN   70.0   7.6   NaN  1020.8   
2024-03-01 07:00:00   9.0   7.0   87.0   0.0   NaN   90.0   7.6   NaN  1021.0   
2024-03-01 08:00:00  10.0   7.9   87.0   0.0   NaN   80.0   9.4   NaN  1021.0   
2024-03-01 09:00:00  12.7   8.2   74.0   0.0   NaN   90.0  14.8   NaN  1021.5   
2024-03-01 10:00:00  14.0   8.0   67.0   0.0   NaN   70.0  14.8   NaN  1021.0   
2024-03-01 11:00:00  16.0   7.0   55.0   0.0   NaN   50.0  14.8   NaN  1020.0   
2024-03-01 12:00:00  18.0   7.4   50.0   0.0   NaN   10.0   9.4   NaN  1018.7   
2024-03-01 13:00:00  19.0   7.1   46.0   0.0   NaN   60.0   9.4   NaN  1018.2   
2024-03-01 14:00:00  21.0   4.1   33.0   0.0   NaN   50.0  13.0   NaN  1017.0   
2024-03-01 15:00:00  21.2   2.5   29.0   0.0   NaN   50.0  14.8   NaN  1015.1   
2024-03-01 16:00:00  21.0   1.8   28.0   0.0   NaN   50.0  11.2   NaN  1016.0   
2024-03-01 17:00:00  21.0   1.3   27.0   0.0   NaN   50.0   7.6   NaN  1016.0   
2024-03-01 18:00:00  19.6   3.7   35.0   0.0   NaN   50.0  11.2   NaN  1015.0   
2024-03-01 19:00:00  19.0   4.0   37.0   0.0   NaN   20.0  13.0   NaN  1016.0   
2024-03-01 20:00:00  17.0   5.9   48.0   0.0   NaN   20.0  16.6   NaN  1017.0   
2024-03-01 21:00:00  15.0   7.1   59.0   0.0   NaN   40.0  19.0   NaN  1018.0   
2024-03-01 22:00:00  14.0   7.1   63.0   0.0   NaN   40.0  16.6   NaN  1018.0   
2024-03-01 23:00:00  13.0   7.0   67.0   0.0   NaN   60.0  11.2   NaN  1018.0   
2024-03-02 00:00:00  12.6   6.4   66.0   0.0   NaN   50.0   7.6   NaN  1018.7   
2024-03-02 01:00:00  12.0   7.1   72.0   0.0   NaN   30.0  11.2   NaN  1018.0   
2024-03-02 02:00:00  11.0   5.9   71.0   0.0   NaN   20.0  11.2   NaN  1018.0   
2024-03-02 03:00:00  10.4   5.6   72.0   0.0   NaN   30.0   7.6   NaN  1018.2   
2024-03-02 04:00:00  10.0   5.0   71.0   0.0   NaN   40.0   7.6   NaN  1017.0   
2024-03-02 05:00:00   9.0   4.0   71.0   0.0   NaN   40.0   5.4   NaN  1017.0   
2024-03-02 06:00:00   9.4   4.6   72.0   0.0   NaN   30.0   3.6   NaN  1018.3   
2024-03-02 07:00:00   8.0   4.0   76.0   0.0   NaN   40.0   1.8   NaN  1018.0   
2024-03-02 08:00:00  10.0   5.0   71.0   0.0   NaN   40.0   5.4   NaN  1019.0   
2024-03-02 09:00:00  11.4   5.7   68.0   0.0   NaN   80.0   7.6   NaN  1019.3   
2024-03-02 10:00:00  14.0   7.1   63.0   0.0   NaN   90.0   5.4   NaN  1019.0   
2024-03-02 11:00:00  15.0   7.1   59.0   0.0   NaN   10.0   5.4   NaN  1019.0   
2024-03-02 12:00:00  16.1   7.1   55.0   0.0   NaN   20.0   9.4   NaN  1017.8   
2024-03-02 13:00:00  18.0   5.9   45.0   0.0   NaN    5.0   7.6   NaN  1017.0   
2024-03-02 14:00:00  19.0   5.1   40.0   0.0   NaN  351.0   7.6   NaN  1016.0   
2024-03-02 15:00:00  19.2   3.8   36.0   0.0   NaN  340.0   9.4   NaN  1015.4   
2024-03-02 16:00:00  21.0   3.2   31.0   0.0   NaN  337.0   3.6   NaN  1016.0   
2024-03-02 17:00:00  20.0   3.2   33.0   0.0   NaN  290.0   9.4   NaN  1016.0   
2024-03-02 18:00:00  18.9   2.7   34.0   0.0   NaN  270.0   3.6   NaN  1015.7   
2024-03-02 19:00:00  18.0   3.1   37.0   0.0   NaN  360.0   5.4   NaN  1018.0   
2024-03-02 20:00:00  16.0   5.0   48.0   0.0   NaN  360.0  16.6   NaN  1019.0   
2024-03-02 21:00:00  14.4   6.5   59.0   0.0   NaN  360.0  13.0   NaN  1019.4   
2024-03-02 22:00:00  14.0   7.1   63.0   0.0   NaN   50.0  11.2   NaN  1020.0   
2024-03-02 23:00:00  13.0   7.0   67.0   0.0   NaN   30.0  11.2   NaN  1020.0   
2024-03-03 00:00:00  12.1   6.8   70.0   0.0   NaN   70.0   3.6   NaN  1020.4   
2024-03-03 01:00:00  12.0   7.1   72.0   0.0   NaN   30.0   5.4   NaN  1020.0   
2024-03-03 02:00:00  12.0   7.1   72.0   0.0   NaN   50.0   9.4   NaN  1020.1   
2024-03-03 03:00:00  10.4   6.7   78.0   0.0   NaN   90.0   5.4   NaN  1019.9   
2024-03-03 04:00:00  10.0   6.0   76.0   0.0   NaN   90.0   7.6   NaN  1020.0   
2024-03-03 05:00:00  10.0   6.0   76.0   0.0   NaN  110.0   9.4   NaN  1020.0   
2024-03-03 06:00:00  10.7   6.4   75.0   0.0   NaN  140.0  13.0   NaN  1020.4   
2024-03-03 07:00:00  10.0   6.0   76.0   0.0   NaN   20.0   5.4   NaN  1021.0   
2024-03-03 08:00:00  11.0   6.9   76.0   0.0   NaN  100.0   7.6   NaN  1022.0   
2024-03-03 09:00:00  13.0   7.0   67.0   0.0   NaN  110.0   7.6   NaN  1022.1   
2024-03-03 10:00:00  16.0   8.0   59.0   0.0   NaN  100.0   5.4   NaN  1022.0   
2024-03-03 11:00:00  17.0   7.1   52.0   0.0   NaN   70.0   7.6   NaN  1022.0   
2024-03-03 12:00:00  17.5   5.7   46.0   0.0   NaN   30.0  13.0   NaN  1020.8   
2024-03-03 13:00:00  19.0   6.1   43.0   0.0   NaN   20.0  14.8   NaN  1020.0   
2024-03-03 14:00:00  20.0   6.0   40.0   0.0   NaN   40.0  13.0   NaN  1020.0   
2024-03-03 15:00:00  21.3   6.8   39.0   0.0   NaN   30.0  16.6   NaN  1017.9   
2024-03-03 16:00:00  21.0   6.1   38.0   0.0   NaN   40.0  14.8   NaN  1019.0   
2024-03-03 17:00:00  21.0   6.1   38.0   0.0   NaN   30.0  16.6   NaN  1019.0   
2024-03-03 18:00:00  19.6   6.3   42.0   0.0   NaN   40.0  20.5   NaN  1018.6   
2024-03-03 19:00:00  19.0   6.1   43.0   0.0   NaN   40.0  14.8   NaN  1020.0   
2024-03-03 20:00:00  18.0   5.9   45.0   0.0   NaN   40.0  18.4   NaN  1021.0   
2024-03-03 21:00:00  17.1   6.3   49.0   0.0   NaN   50.0  14.8   NaN  1020.3   
2024-03-03 22:00:00  16.0   8.0   59.0   0.0   NaN   40.0  16.6   NaN  1021.0   
2024-03-03 23:00:00  15.0   8.0   63.0   0.0   NaN   40.0  20.5   NaN  1021.0   
2024-03-04 00:00:00  13.8   7.8   67.0   0.0   NaN   60.0  13.0   NaN  1021.5   
2024-03-04 01:00:00  13.0   8.1   72.0   0.0   NaN   70.0   7.6   NaN  1021.0   
2024-03-04 02:00:00  12.0   8.1   77.0   0.0   NaN  110.0  11.2   NaN  1021.4   
2024-03-04 03:00:00  11.6   7.5   76.0   0.0   NaN   70.0   9.4   NaN  1020.8   
